imdb_id,title,rating,link,votes,genre,cast,runtime,type,netflix,plot,keywords,release,year,poster,youtube
tt0120623,A Bug's Life,7.2,https://www.imdb.com/title/tt0120623,271766,"Animation, Adventure, Comedy, Family","['Dave Foley', 'Kevin Spacey', 'Julia Louis-Dreyfus', 'Hayden Panettiere']",95,Movie,None,"A misfit ant, looking for 'warriors' to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.","ant, circus, anthropomorphic-insect, grasshopper, queen, princess, matriarchy, mechanical-bird, break-with-tradition, outtakes-during-end-credits, male-protagonist, misunderstanding, overhearing, party, grain",25 Nov 1998,1998,https://m.media-amazon.com/images/M/MV5BNThmZGY4NzgtMTM4OC00NzNkLWEwNmEtMjdhMGY5YTc1NDE4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,None
tt0438097,Ice Age: The Meltdown,6.8,https://www.imdb.com/title/tt0438097,261982,"Animation, Adventure, Comedy","['Ray Romano', 'John Leguizamo', 'Denis Leary']",91,Movie,None,"Manny, Sid, and Diego discover that the ice age is coming to an end, and join everybody for a journey to higher ground. On the trip, they discover that Manny, in fact, is not the last of the woolly mammoths.","ice-age, no-opening-credits, sid-character, scrat-character, manny-character, diego-character, repeat-sequel, saber-toothed-tiger, second-in-series, tribe, woolly-mammoth, franchise, armadillo, water, fear",31 Mar 2006,2006,https://m.media-amazon.com/images/M/MV5BMjAwODg3OTAxMl5BMl5BanBnXkFtZTcwMjg2NjYyMw@@._V1_SX300.jpg,None
tt1302011,Kung Fu Panda 2,7.2,https://www.imdb.com/title/tt1302011,260776,"Animation, Action, Adventure","['Jack Black', 'Angelina Jolie', 'Jackie Chan']",90,Movie,None,"Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.","anthropomorphic-animal, numbered-sequel, final-showdown, final-battle, interspecies-friendship, psychotronic-film, pandas, wolf, blockbuster, adoption, talking-animals, four-word-title, chinese-culture, sequel-baiting, cult-film",26 May 2011,2011,https://m.media-amazon.com/images/M/MV5BYzQ0ZWIxZjAtYWI3Yy00MGM0LWFjOGYtNzcyYThiOTA3ODI1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,None
tt0120762,Mulan,7.6,https://www.imdb.com/title/tt0120762,263306,"Animation, Adventure, Family, Fantasy, Musical, War","['Miguel Ferrer', 'Harvey Fierstein', 'Freda Foh Shen', 'June Foray']",88,Movie,None,"To save her father from death in the army, a young maiden secretly goes in his place and becomes one of China's greatest heroines in the process.","woman-disguised-as-a-man, cartoon-violence, cross-dressing, based-on-poem, war-violence, violence, girl-disguised-as-boy, off-screen-murder, coming-of-age, hun, disney-princess, 2d-animation, disney, one-word-title, ghost",19 Jun 1998,1998,https://m.media-amazon.com/images/M/MV5BODkxNGQ1NWYtNzg0Ny00Yjg3LThmZTItMjE2YjhmZTQ0ODY5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,None
tt0121164,Corpse Bride,7.3,https://www.imdb.com/title/tt0121164,250727,"Animation, Drama, Family","['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson']",77,Movie,None,"When a shy groom practices his wedding vows in the inadvertent presence of a deceased young woman, she rises from the grave assuming he has married her.","gothic-horror, horror-for-children, bride, corpse, arranged-marriage, abusive-mother, puppet-animation, stuttering, worm, town-crier, gothic, surrealism, living-dead, escape-attempt, trickery",23 Sep 2005,2005,https://m.media-amazon.com/images/M/MV5BMTk1MTY1NjU4MF5BMl5BanBnXkFtZTcwNjIzMTEzMw@@._V1_SX300.jpg,None
tt2277860,Finding Dory,7.3,https://www.imdb.com/title/tt2277860,248044,"Animation, Adventure, Comedy, Family","['Ellen DeGeneres', 'Albert Brooks', 'Ed O`Neill', 'Kaitlin Olson']",97,Movie,None,"Friendly but forgetful blue tang Dory begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way.","father-son-relationship, no-opening-credits, female-protagonist, talking-whale, fish, ocean, friend, memory-loss, shark, whale, box-truck, slow-motion-scene, teacher, substitute-teacher, hide-and-seek",17 Jun 2016,2016,https://m.media-amazon.com/images/M/MV5BNzg4MjM2NDQ4MV5BMl5BanBnXkFtZTgwMzk3MTgyODE@._V1_SX300.jpg,None
tt1192628,Rango,7.2,https://www.imdb.com/title/tt1192628,243388,"Animation, Adventure, Comedy, Family, Western","['Johnny Depp', 'Isla Fisher', 'Abigail Breslin', 'Ned Beatty']",107,Movie,https://www.netflix.com/title/70137742,"Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.","water, sheriff, chameleon, lizard, desert, water-shortage, rattlesnake, duel, bank, gunslinger, cgi-animation, anthropomorphism, lie, snake, posse",04 Mar 2011,2011,https://m.media-amazon.com/images/M/MV5BMTc4NjEyODE1OV5BMl5BanBnXkFtZTcwMjYzNTkxNA@@._V1_SX300.jpg,None
tt1080016,Ice Age: Dawn of the Dinosaurs,6.9,https://www.imdb.com/title/tt1080016,228905,"Animation, Adventure, Comedy, Family, Fantasy","['Eunice Cho', 'Karen Disher', 'Harrison Fahn', 'Maile Flanagan']",94,Movie,None,"When Sid's attempt to adopt three dinosaur eggs gets him abducted by their real mother to an underground lost world, his friends attempt to rescue him.","dinosaur, ice-age, nightmare, sid-character, scrat-character, manny-character, diego-character, eyepatch, woolly-mammoth, saber-toothed-tiger, blockbuster, baby-t-rex, tyrannosaurus, baryonyx, t-rex",01 Jul 2009,2009,https://m.media-amazon.com/images/M/MV5BMTMzNDkzMTcyOV5BMl5BanBnXkFtZTcwNDIzMjM2MQ@@._V1_SX300.jpg,None
tt0837562,Hotel Transylvania,7.1,https://www.imdb.com/title/tt0837562,230950,"Animation, Comedy, Family, Fantasy, Horror","['Adam Sandler', 'Andy Samberg', 'Selena Gomez', 'Kevin James']",91,Movie,None,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.","monster, hotel, plane, party, dragon, sheep, dracula, transylvania, invisible-man, mummy, bigfoot, castle, zombie, vampire, year-2012",28 Sep 2012,2012,https://m.media-amazon.com/images/M/MV5BMTM3NjQyODI3M15BMl5BanBnXkFtZTcwMDM4NjM0OA@@._V1_SX300.jpg,None
tt1436562,Rio,6.9,https://www.imdb.com/title/tt1436562,211455,"Animation, Adventure, Comedy, Crime, Family, Musical","['Karen Disher', 'Jason Fricchione', 'Sofia Scarpa Saldanha', 'Leslie Mann']",96,Movie,None,"When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams.","brazil, bird, macaw, ornithologist, minnesota, brazilian, toucan, cockatoo, chain, chained, chase, escape, south-america, title-spoken-by-character, kiss",15 Apr 2011,2011,https://m.media-amazon.com/images/M/MV5BMTU2MDY3MzAzMl5BMl5BanBnXkFtZTcwMTg0NjM5NA@@._V1_SX300.jpg,None
tt0479952,Madagascar: Escape 2 Africa,6.6,https://www.imdb.com/title/tt0479952,211002,"Animation, Adventure, Comedy","['Ben Stiller', 'Chris Rock', 'David Schwimmer']",89,Movie,None,"The Madagascar animals fly back to New York City, but crash-land on an African nature reserve, where they meet others of their own kind, and Alex especially discovers his royal heritage as prince of a lion pride.","cult-film, male-protagonist, elephant, lion-cub, crash-landing, buffalo, water-hole, savannah, lioness, old-lady, numbered-sequel, paramount, altered-version-of-studio-logo, anthropomorphic-animal, dreamworks",07 Nov 2008,2008,https://m.media-amazon.com/images/M/MV5BMjExMDA4NDcwMl5BMl5BanBnXkFtZTcwODAxNTQ3MQ@@._V1_SX300.jpg,None
tt0119282,Hercules,7.3,https://www.imdb.com/title/tt0119282,211481,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Romance","['Tate Donovan', 'Josh Keaton', 'Roger Bart', 'Danny DeVito']",93,Movie,None,"The son of Zeus and Hera is stripped of his immortality as an infant and must become a true hero in order to reclaim it.","hercules, olympus, satyr, hero, titan, love, ancient-greece, baby, self-sacrifice, pegasus, anachronism, wilhelm-scream, three-headed-creature, underworld, monster",27 Jun 1997,1997,https://m.media-amazon.com/images/M/MV5BZDcwYjEyNWItMGI1Mi00MjI1LWIyMDEtMTQ4YjhkNjM4NDU3XkEyXkFqcGdeQXVyNDUyOTg3Njg@._V1_SX300.jpg,None
tt0120855,Tarzan,7.3,https://www.imdb.com/title/tt0120855,208671,"Animation, Adventure, Family","['Brian Blessed', 'Glenn Close', 'Minnie Driver', 'Tony Goldwyn']",88,Movie,None,"A man raised by gorillas must decide where he really belongs when he discovers he is a human.","tarzan-character, africa, death-of-parents, baboon, tickling-a-woman, good-versus-evil, bare-chested-male, wild-man, betrayal, ape-man, masculinity, explorer, jungle, death-of-father, bullet-shell",18 Jun 1999,1999,https://m.media-amazon.com/images/M/MV5BY2ZiYWUxN2ItYmQxZi00NDlkLWE2NDAtOTNmYTg1MDI0NDk1XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg,None
tt6105098,The Lion King,6.9,https://www.imdb.com/title/tt6105098,220351,"Animation, Adventure, Drama, Family, Musical","['Chiwetel Ejiofor', 'John Oliver', 'James Earl Jones', 'John Kani']",118,Movie,None,"After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.","remake-of-remake, lion, remake, africa, king, coming-of-age, warthog, meerkat, hornbill, hyena, talking-animal, murder-of-father, lioness, roar, sunrise",19 Jul 2019,2019,https://m.media-amazon.com/images/M/MV5BMjIwMjE1Nzc4NV5BMl5BanBnXkFtZTgwNDg4OTA1NzM@._V1_SX300.jpg,None
tt0432283,Fantastic Mr. Fox,7.9,https://www.imdb.com/title/tt0432283,207190,"Animation, Adventure, Comedy, Crime, Drama, Family","['George Clooney', 'Meryl Streep', 'Jason Schwartzman', 'Bill Murray']",87,Movie,None,"An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.","fox, farmer, puppet-animation, stop-motion-animation, theft, sewer, farm, cider, rural-setting, caper-comedy, chemistry-class, chicken-coop, athlete, anthropomorphism, rescue",25 Nov 2009,2009,https://m.media-amazon.com/images/M/MV5BOGUwYTU4NGEtNDM4MS00NDRjLTkwNmQtOTkwMWMyMjhmMjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,None
tt0327597,Coraline,7.7,https://www.imdb.com/title/tt0327597,203823,"Animation, Drama, Family","['Dakota Fanning', 'Teri Hatcher', 'John Hodgman']",100,Movie,None,"An adventurous 11-year-old girl finds another world that is a strangely idealized version of her frustrating home, but it has sinister secrets.","parallel-worlds, button-eyes, character-name-as-title, stop-motion, one-word-title, female-protagonist, alternate-world, scissors, horror-for-children, body-horror, tomboy, clone, wisecrack-humor, missing-parents, missing-child",06 Feb 2009,2009,https://m.media-amazon.com/images/M/MV5BMzQxNjM5NzkxNV5BMl5BanBnXkFtZTcwMzg5NDMwMg@@._V1_SX300.jpg,None
tt0158983,"South Park: Bigger, Longer & Uncut",7.7,https://www.imdb.com/title/tt0158983,194448,"Animation, Comedy, Fantasy, Musical","['Trey Parker', 'Matt Stone', 'Mary Kay Bergman', 'Isaac Hayes']",81,Movie,None,"When Stan Marsh and his friends go see an R-rated movie, they start cursing and their parents think that Canada is to blame.","political-satire, black-comedy, lucifer-morningstar-character, saddam-hussein-character, satan, adult-animation, self-referential, satire, censorship, cigar-smoking, falling-to-one's-death, male-slaps-a-female, cutout-animation, cult-favorite, cult-film",30 Jun 1999,1999,https://m.media-amazon.com/images/M/MV5BOGE0ZWI0YzAtY2NkZi00YjkyLWIzYWEtNTJmMzJjODllNjdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,None
tt1667889,Ice Age: Continental Drift,6.5,https://www.imdb.com/title/tt1667889,195778,"Animation, Adventure, Comedy, Family, Fantasy","['Aziz Ansari', 'Joy Behar', 'Christopher Campbell', 'Alain Chabat']",88,Movie,None,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.","pirate, iceberg, continental-drift, pirate-ship, ice-age, sid-character, scrat-character, manny-character, diego-character, prehistory, saber-toothed-tiger, saber-toothed-cat, opossum, mammoth, family-relationships",13 Jul 2012,2012,https://m.media-amazon.com/images/M/MV5BMTM3NDM5MzY5Ml5BMl5BanBnXkFtZTcwNjExMDUwOA@@._V1_SX300.jpg,None
tt0481499,The Croods,7.2,https://www.imdb.com/title/tt0481499,198655,"Animation, Adventure, Comedy","['Nicolas Cage', 'Ryan Reynolds', 'Emma Stone']",98,Movie,https://www.netflix.com/browse?jbv=70143241,"After their cave is destroyed, a caveman family must trek through an unfamiliar fantastical world with the help of an inventive boy.","caveman, journey, cave, survival, strict-father, prehistoric-man, cavewoman, elderly-woman, family-character-name-as-title, thief, altered-version-of-studio-logo, road-movie, dreamworks, prehistoric-times, prehistoric-animal",22 Mar 2013,2013,https://m.media-amazon.com/images/M/MV5BMTcyOTc2OTA1Ml5BMl5BanBnXkFtZTcwOTI1MjkzOQ@@._V1_SX300.jpg,None
tt0397892,Bolt,6.8,https://www.imdb.com/title/tt0397892,194631,"Animation, Adventure, Comedy, Family, Fantasy","['John Travolta', 'Miley Cyrus', 'Susie Essman', 'Mark Walton']",96,Movie,None,"The canine star of a fictional sci-fi/action show that believes his powers are real embarks on a cross country trek to save his co-star from a threat he believes is just as real.","dog, cat, hamster, reference-to-tiger-beat-magazine, time-bomb, 3-dimensional, supernatural-power, heartfelt, original-story, animal-character-name-as-title, black-cat, crime-boss, friend, grating, organized-crime",21 Nov 2008,2008,https://m.media-amazon.com/images/M/MV5BNDQyNDE5NjQ1N15BMl5BanBnXkFtZTcwMDExMTAwMg@@._V1_SX300.jpg,None
tt0892791,Shrek Forever After,6.3,https://www.imdb.com/title/tt0892791,190001,"Animation, Adventure, Comedy","['Mike Myers', 'Cameron Diaz', 'Eddie Murphy']",93,Movie,None,"Rumpelstiltskin tricks a mid-life crisis burdened Shrek into allowing himself to be erased from existence and cast in a dark alternate timeline where Rumpelstiltskin rules supreme.","ogre, donkey, alternate-timeline, friend, deal, puss-in-boots, birthday, true-love, hunted, king, far-far-away, exploding-animal, happy-ending, changing-a-diaper, triplet",21 May 2010,2010,https://m.media-amazon.com/images/M/MV5BMTY0OTU1NzkxMl5BMl5BanBnXkFtZTcwMzI2NDUzMw@@._V1_SX300.jpg,None
tt2709768,The Secret Life of Pets,6.5,https://www.imdb.com/title/tt2709768,187667,"Animation, Adventure, Comedy","['Louis C.K.', 'Eric Stonestreet', 'Kevin Hart']",87,Movie,None,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.","rodent, animal, frog, fight, betrayal, group-name-in-title, 3-dimensional, scene-during-end-credits, new-york-city, blockbuster, turkey-meat, pet-dog, animal-adopted, pet-rabbit, male-protagonist",08 Jul 2016,2016,https://m.media-amazon.com/images/M/MV5BMjIzMzA1OTkzNV5BMl5BanBnXkFtZTgwODE3MjM4NzE@._V1_SX300.jpg,None
tt0029583,Snow White and the Seven Dwarfs,7.6,https://www.imdb.com/title/tt0029583,185426,"Animation, Family, Fantasy","['Adriana Caselotti', 'Harry Stockwell', 'Lucille La Verne']",83,Movie,None,"Exiled into the dangerous forest by her wicked stepmother, a princess is rescued by seven dwarf miners who make her part of their household.","dwarf, brothers-grimm, fairy-tale, evil-stepmother, based-on-fairy-tale, storybook-in-opening-shot, ravenna-character, snow-white-character, the-huntsman-character, genie-character, national-film-registry, cleaning, falling-to-death, wishing-well, afi",04 Feb 1938,1937,https://m.media-amazon.com/images/M/MV5BMTQwMzE2Mzc4M15BMl5BanBnXkFtZTcwMTE4NTc1Nw@@._V1_SX300.jpg,None
tt0120917,The Emperor's New Groove,7.4,https://www.imdb.com/title/tt0120917,185619,"Animation, Adventure, Comedy, Family, Fantasy","['David Spade', 'John Goodman', 'Eartha Kitt', 'Patrick Warburton']",78,Movie,None,"Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne with the help of Pacha, the gentle llama herder.","peru, slapstick-comedy, human-becoming-an-animal, disney, 2d-animation, llama, emperor, villainess, dinner, antidote, devil-on-shoulder, angel-on-shoulder, assistant, transformation, potion",15 Dec 2000,2000,https://m.media-amazon.com/images/M/MV5BZGQwNmFhNjctNzQ0Yy00ZmE5LWIyMTEtYTZhZWQ4OTFmNDI2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTMxMjgxMzA@._V1_SX300.jpg,None
tt0461770,Enchanted,7.0,https://www.imdb.com/title/tt0461770,180468,"Comedy, Family, Fantasy","['Amy Adams', 'Susan Sarandon', 'James Marsden']",107,Movie,None,"A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer.","fairy-tale, new-york, new-york-city, love, prince, lawyer, divorce-lawyer, city, girl, well, evil-queen, queen, princess, true-love, singing",21 Nov 2007,2007,https://m.media-amazon.com/images/M/MV5BMjE4NDQ2Mjc0OF5BMl5BanBnXkFtZTcwNzQ2NDE1MQ@@._V1_SX300.jpg,None
tt0120630,Chicken Run,7.0,https://www.imdb.com/title/tt0120630,180224,"Animation, Adventure, Comedy, Drama, Family","['Phil Daniels', 'Lynn Ferguson', 'Mel Gibson', 'Tony Haygarth']",84,Movie,None,"When a cockerel apparently flies into a chicken farm, the chickens see him as an opportunity to escape their evil owners.","chicken, farm, escape, rooster, freedom, egg, chicken-farm, pie, pie-in-the-face, surprise-after-end-credits, escape-attempt, rat, clay-animation, stop-motion-animation, aviation",23 Jun 2000,2000,https://m.media-amazon.com/images/M/MV5BNDgxNjZlZDYtZGJmZC00Mjg0LWEwYzctYWQ0MWFjNTM3ZmM4XkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_SX300.jpg,None
tt5311514,Kimi no na wa.,8.4,https://www.imdb.com/title/tt5311514,213591,"Animation, Drama, Fantasy","['Ryûnosuke Kamiki', 'Mone Kamishiraishi', 'Ryô Narita']",106,Movie,None,"Two strangers find themselves linked in a bizarre way. When a connection forms, will distance be the only thing to keep them apart?","japanese-high-school-girl, in-love-with-a-co-worker, japanese-schoolgirl, in-love-with-colleague, japan, love, switching-bodies, teenage-crush, race-against-time, girl, japanese-flag, kimono, tokyo-japan, remembering-a-name, anime",07 Apr 2017,2016,https://m.media-amazon.com/images/M/MV5BODRmZDVmNzUtZDA4ZC00NjhkLWI2M2UtN2M0ZDIzNDcxYThjL2ltYWdlXkEyXkFqcGdeQXVyNTk0MzMzODA@._V1_SX300.jpg,None
